tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0039233,1.0,nm0320221,movie,Caccia tragica,0.0,\N,89,movie,Tragic Hunt,Caccia tragica,0,1947,\N,89,"Action,Drama",Vivi Gioi,1914,1975,actress,"tt0039233,tt0027922,tt0056378,tt0034616",33
tt0039235,2.0,nm0751149,movie,Calcutta,0.0,\N,83,movie,Calcutta,Calcutta,0,1946,\N,83,"Action,Crime,Drama",Gail Russell,1924,1961,"actress,soundtrack,archive_footage","tt0037415,tt0039152,tt0039235,tt0040643",22
tt0039248,1.0,nm0549773,movie,El casado casa quiere,0.0,\N,\N,movie,El casado casa quiere,El casado casa quiere,0,1948,\N,\N,"Action,Comedy,Drama",María Elena Marqués,1926,2008,"actress,miscellaneous,soundtrack","tt0037981,tt0174157,tt0218358,tt0055337",22
tt0039255,2.0,nm0580140,movie,Il cavaliere misterioso,0.0,\N,90,movie,The Mysterious Rider,Il cavaliere misterioso,0,1948,\N,90,"Action,Adventure,Drama",María Mercader,1918,2011,"actress,archive_footage","tt0094841,tt1376447,tt0039255,tt0033434",30
tt0039256,2.0,nm0655833,movie,I cavalieri dalle maschere nere (I beati paoli),0.0,\N,\N,movie,I cavalieri dalle maschere nere (I beati paoli),I cavalieri dalle maschere nere (I beati paoli),0,1948,\N,\N,"Action,Adventure,Mystery",Lea Padovani,1923,1991,"actress,archive_footage","tt0046409,tt0041416,tt0054208,tt0045098",25
tt0039283,2.0,nm0154989,movie,The Crime Doctor's Gamble,0.0,\N,66,movie,The Crime Doctor's Gamble,The Crime Doctor's Gamble,0,1947,\N,66,"Action,Adventure,Crime",Micheline Cheirel,1917,2002,actress,"tt0038958,tt0179249,tt0026564,tt0039283",30
tt0039284,2.0,nm0235835,movie,The Crimson Key,0.0,\N,76,movie,The Crimson Key,The Crimson Key,0,1947,\N,76,"Action,Crime,Mystery",Doris Dowling,1923,2004,"actress,archive_footage","tt0037884,tt0038369,tt0042362,tt0040737",24
tt0039308,1.0,nm0526946,movie,Deep Valley,0.0,\N,104,movie,Deep Valley,Deep Valley,0,1947,\N,104,"Action,Crime,Drama",Ida Lupino,1918,1995,"actress,director,writer","tt0033717,tt0034828,tt0033802,tt0037990",29
tt0039320,3.0,nm0350374,movie,Dick Tracy Meets Gruesome,0.0,\N,65,movie,Dick Tracy Meets Gruesome,Dick Tracy Meets Gruesome,0,1947,\N,65,"Action,Crime,Drama",Anne Gwynne,1918,2003,"actress,soundtrack,archive_footage","tt0036931,tt0037302,tt0039320,tt0041133",29
tt0039321,3.0,nm0160595,movie,Dick Tracy's Dilemma,0.0,\N,60,movie,Dick Tracy's Dilemma,Dick Tracy's Dilemma,0,1947,\N,60,"Action,Crime,Drama",Kay Christopher,1926,2012,"actress,archive_footage","tt0039321,tt0041906,tt0125761,tt0040708",21
tt0039339,2.0,nm0047720,movie,Dragnet,0.0,\N,71,movie,Dragnet,Dragnet,0,1947,\N,71,"Action,Adventure,Comedy",Mary Brian,1906,2002,"actress,soundtrack,archive_footage","tt0015224,tt0026198,tt0020556,tt0039339",41
tt0039366,2.0,nm0334375,movie,The Fabulous Joe,0.0,\N,59,movie,The Fabulous Joe,The Fabulous Joe,0,1947,\N,59,"Action,Comedy,Fantasy",Margot Grahame,1911,1982,"actress,soundtrack,archive_footage","tt0027099,tt0027482,tt0039366,tt0041182",36
tt0039368,1.0,nm0317050,movie,Fall Guy,0.0,\N,64,movie,Fall Guy,Fall Guy,0,1947,\N,64,"Action,Crime,Drama",Teala Loring,1922,2007,actress,"tt0036753,tt0038378,tt0039447,tt0042203",25
tt0039394,2.0,nm0000058,movie,The Foxes of Harrow,0.0,\N,117,movie,The Foxes of Harrow,The Foxes of Harrow,0,1947,\N,117,"Action,Drama,Romance",Maureen O'Hara,1920,2015,"actress,soundtrack,archive_footage","tt0045061,tt0039628,tt0055277,tt0033729",27
tt0039423,5.0,nm0906745,movie,Ginrei no hate,0.0,\N,89,movie,Snow Trail,Ginrei no hate,0,1947,\N,89,"Action,Crime,Drama",Setsuko Wakayama,1929,1985,"actress,archive_footage","tt0039423,tt0301803,tt9247554,tt0335206",18
tt0039446,4.0,nm0016816,movie,Harald Handfaste,0.0,\N,74,movie,Harald Handfaste,Harald Handfaste,0,1946,\N,74,"Action,Adventure,Romance",Elsie Albiin,1921,2009,"actress,soundtrack,archive_footage","tt0038672,tt0037561,tt0039446,tt18271150",25
tt0039458,1.0,nm2519708,movie,Hermoso ideal,0.0,\N,81,movie,Hermoso ideal,Hermoso ideal,0,1948,\N,81,"Action,Adventure,Drama",Conchita Martínez,1916,1960,"actress,soundtrack","tt0039458,tt0217663,tt0437319",32
tt0039461,2.0,nm0000742,movie,High Barbaree,0.0,\N,91,movie,High Barbaree,High Barbaree,0,1947,\N,91,"Action,Drama,Romance",June Allyson,1917,2006,"actress,soundtrack,archive_footage","tt0046963,tt0041928,tt0041594,tt0040876",30
tt0039579,2.0,nm0766912,movie,The Lone Wolf in London,0.0,\N,68,movie,The Lone Wolf in London,The Lone Wolf in London,0,1947,\N,68,"Action,Comedy,Crime",Nancy Saunders,1925,2020,"actress,miscellaneous,archive_footage","tt0039625,tt0040964,tt0039978,tt0039728",22
tt0039580,3.0,nm0752846,movie,The Lone Wolf in Mexico,0.0,\N,69,movie,The Lone Wolf in Mexico,The Lone Wolf in Mexico,0,1947,\N,69,"Action,Adventure,Comedy",Sheila Ryan,1921,1975,"actress,soundtrack,archive_footage","tt0038459,tt0039580,tt0036379,tt0033676",26
tt0039667,2.0,nm0557314,movie,Northwest Outpost,0.0,\N,91.0,movie,Northwest Outpost,Northwest Outpost,0,1947,\N,91,"Action,Drama,Music",Ilona Massey,1910,1974,"actress,soundtrack,archive_footage","tt0035899,tt0034902,tt0033758,tt0041604",37
tt0039690,2.0,nm0392450,movie,Over the Santa Fe Trail,0.0,\N,63.0,movie,Over the Santa Fe Trail,Over the Santa Fe Trail,0,1947,\N,63,"Action,Music,Romance",Jennifer Holt,1920,1997,"actress,soundtrack,archive_footage","tt0039227,tt0039380,tt0037940,tt0037757",27
tt0039701,2.0,nm0042549,movie,Philo Vance Returns,0.0,\N,64.0,movie,Philo Vance Returns,Philo Vance Returns,0,1947,\N,64,"Action,Crime,Mystery",Vivian Austin,1920,2004,"actress,stunts,soundtrack","tt0039212,tt0039701,tt0039702,tt0037407",27
tt0039707,1.0,nm0731376,movie,The Pilgrim Lady,0.0,\N,67.0,movie,The Pilgrim Lady,The Pilgrim Lady,0,1946,\N,67,"Action,Adventure,Comedy",Lynne Roberts,1922,1978,"actress,soundtrack,archive_footage","tt0040539,tt0032279,tt0039707,tt0040561",24
tt0039729,1.0,nm0041304,movie,The Prairie,0.0,\N,65.0,movie,The Prairie,The Prairie,0,1947,\N,65,"Action,Adventure,Drama",Lenore Aubert,1918,1993,"actress,soundtrack,archive_footage","tt0040068,tt0041085,tt0039729,tt0039106",29
tt0039750,2.0,nm0000043,movie,Ramrod,0.0,\N,94.0,movie,Ramrod,Ramrod,0,1947,\N,94,"Action,Romance,Western",Veronica Lake,1922,1973,"actress,producer,soundtrack","tt0034240,tt0038369,tt0035432,tt0034881",25
tt0039787,3.0,nm0461739,movie,Roses Are Red,0.0,\N,67.0,movie,Roses Are Red,Roses Are Red,0,1947,\N,67,"Action,Crime,Drama",Peggy Knudsen,1923,1980,actress,"tt0038355,tt0038622,tt0050552,tt0048130",24
tt0039829,2.0,nm0001257,movie,Singapore,0.0,\N,79.0,movie,Singapore,Singapore,0,1947,\N,79,"Action,Adventure,Crime",Ava Gardner,1922,1990,"actress,stunts,soundtrack","tt0058404,tt0046085,tt0053137,tt0043899",25
tt0039836,1.0,nm0001119,movie,Slave Girl,0.0,\N,80.0,movie,Slave Girl,Slave Girl,0,1947,\N,80,"Action,Adventure,Comedy",Yvonne De Carlo,1922,2007,"actress,soundtrack,archive_footage","tt0049833,tt0042287,tt0050166,tt0060726",25
tt0039841,1.0,nm0856074,movie,Smoky River Serenade,0.0,\N,67.0,movie,Smoky River Serenade,Smoky River Serenade,0,1947,\N,67,"Action,Adventure,Musical",Ruth Terry,1920,2016,"actress,soundtrack,archive_footage","tt0039841,tt0037109,tt0036266,tt0034432",27
tt0039887,2.0,nm0431502,movie,Tarzan and the Huntress,0.0,\N,72.0,movie,Tarzan and the Huntress,Tarzan and the Huntress,0,1947,\N,72,"Action,Adventure,Romance",Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",30
tt0039894,1.0,nm0731376,movie,That's My Gal,0.0,\N,66.0,movie,That's My Gal,That's My Gal,0,1947,\N,66,"Action,Comedy,Music",Lynne Roberts,1922,1978,"actress,soundtrack,archive_footage","tt0040539,tt0032279,tt0039707,tt0040561",25
tt0039914,1.0,nm0262661,movie,The Trespasser,0.0,\N,71.0,movie,The Trespasser,The Trespasser,0,1947,\N,71,"Action,Adventure,Crime",Dale Evans,1912,2001,"actress,soundtrack,archive_footage","tt0036725,tt0043225,tt0039157,tt0039914",35
tt0039935,1.0,nm0815433,movie,Undercover Maisie,0.0,\N,90.0,movie,Undercover Maisie,Undercover Maisie,0,1947,\N,90,"Action,Comedy,Crime",Ann Sothern,1909,2001,"actress,music_department,soundtrack","tt0033803,tt0094315,tt0041587,tt0045435",38
tt0039972,1.0,nm0544711,movie,Web of Danger,0.0,\N,58.0,movie,Web of Danger,Web of Danger,0,1947,\N,58,"Action,Adventure,Crime",Adele Mara,1923,2010,"actress,soundtrack,archive_footage","tt0041841,tt0035583,tt0039194,tt0038640",24
tt0040003,1.0,nm0083500,movie,Women in the Night,0.0,\N,98.0,movie,Women in the Night,Women in the Night,0,1948,\N,98,"Action,Drama,Thriller",Tala Birell,1907,1958,"actress,soundtrack,archive_footage","tt0026047,tt0029947,tt0026246,tt0038448",41
tt0040075,2.0,nm0107082,movie,Adventures of Casanova,0.0,\N,83.0,movie,Adventures of Casanova,Adventures of Casanova,0,1948,\N,83,"Action,Adventure,History",Lucille Bremer,1917,1996,"actress,soundtrack,archive_footage","tt0037059,tt0040153,tt0038262,tt0040075",31
tt0040076,2.0,nm0511798,movie,Adventures of Don Juan,0.0,\N,110.0,movie,Adventures of Don Juan,Adventures of Don Juan,0,1948,\N,110,"Action,Adventure,Romance",Viveca Lindfors,1920,1995,"actress,director,writer","tt0083767,tt0111282,tt0040076,tt0070903",28
tt0040080,2.0,nm0797531,movie,Against the Wind,0.0,\N,96.0,movie,Against the Wind,Against the Wind,0,1948,\N,96,"Action,Drama,War",Simone Signoret,1921,1985,"actress,archive_footage,archive_sound","tt0046911,tt0053226,tt0059712,tt0076348",27
tt0040166,2.0,nm0086268,movie,The Black Arrow,0.0,\N,76.0,movie,The Black Arrow,The Black Arrow,0,1948,\N,76,"Action,Adventure,History",Janet Blair,1921,2007,"actress,soundtrack,archive_footage","tt0040166,tt0040379,tt0035105,tt0040457",27
tt0040196,2.0,nm0752846,movie,Caged Fury,0.0,\N,60.0,movie,Caged Fury,Caged Fury,0,1948,\N,60,"Action,Crime,Drama",Sheila Ryan,1921,1975,"actress,soundtrack,archive_footage","tt0038459,tt0039580,tt0036379,tt0033676",27
tt0040208,2.0,nm0695863,movie,Campus Sleuth,0.0,\N,57.0,movie,Campus Sleuth,Campus Sleuth,0,1948,\N,57,"Action,Adventure,Comedy",June Preisser,1920,1984,"actress,soundtrack","tt0037100,tt0038664,tt0040208,tt0031066",28
tt0040210,8.0,nm0656727,movie,Canon City,0.0,\N,82.0,movie,Canon City,Canon City,0,1948,\N,82,"Action,Crime,Drama",Mabel Paige,1880,1954,"actress,archive_footage","tt0036374,tt0039515,tt0040495,tt0040414",68
tt0040243,2.0,nm0601062,movie,Congo Bill,0.0,\N,270.0,movie,Congo Bill,Congo Bill,0,1948,\N,270,"Action,Adventure,Mystery",Cleo Moore,1924,1973,"actress,script_department,archive_footage","tt0040243,tt0049587,tt0043879,tt0045006",24
tt0040250,2.0,nm0581197,movie,The Counterfeiters,0.0,\N,73.0,movie,The Counterfeiters,The Counterfeiters,0,1948,\N,73,"Action,Comedy,Crime",Doris Merrick,1919,2019,"actress,soundtrack","tt0036644,tt0045282,tt0179810,tt0035443",29
tt0040269,2.0,nm0164883,movie,Daredevils of the Clouds,0.0,\N,60.0,movie,Daredevils of the Clouds,Daredevils of the Clouds,0,1948,\N,60,"Action,Adventure,Drama",Mae Clarke,1910,1992,"actress,soundtrack,archive_footage","tt0021884,tt0022550,tt0041547,tt0040269",38
tt0040289,4.0,nm0560789,movie,Dick Barton: Special Agent,0.0,\N,70.0,movie,"Dick Barton, Detective",Dick Barton: Special Agent,0,1948,\N,70,"Action,Crime",Gillian Maude,1912,1988,actress,"tt0040289,tt4156356,tt0423659,tt3092132",36
tt0040355,4.0,nm0640547,movie,Fighting Father Dunne,0.0,\N,93.0,movie,Fighting Father Dunne,Fighting Father Dunne,0,1948,\N,93,"Action,Biography,Crime",Una O'Connor,1880,1959,"actress,soundtrack,archive_footage","tt0026138,tt0051201,tt0024184,tt0029843",68
tt0040379,2.0,nm0086268,movie,The Fuller Brush Man,0.0,\N,93.0,movie,The Fuller Brush Man,The Fuller Brush Man,0,1948,\N,93,"Action,Adventure,Comedy",Janet Blair,1921,2007,"actress,soundtrack,archive_footage","tt0040166,tt0040379,tt0035105,tt0040457",27
tt0040381,4.0,nm0024738,movie,G-Men Never Forget,0.0,\N,167.0,movie,G-Men Never Forget,G-Men Never Forget,0,1948,\N,167,"Action,Adventure,Crime",Ramsay Ames,1919,1998,"actress,writer,soundtrack","tt0039701,tt0039957,tt0038349,tt0037099",29
tt0040382,2.0,nm0152460,movie,The Gallant Blade,0.0,\N,81.0,movie,The Gallant Blade,The Gallant Blade,0,1948,\N,81,"Action,Adventure,Drama",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",30
tt0040414,2.0,nm0461739,movie,Half Past Midnight,0.0,\N,69.0,movie,Half Past Midnight,Half Past Midnight,0,1948,\N,69,"Action,Adventure,Crime",Peggy Knudsen,1923,1980,actress,"tt0038355,tt0038622,tt0050552,tt0048130",25
tt0040447,2.0,nm0518879,movie,Homicide for Three,0.0,\N,60.0,movie,Homicide for Three,Homicide for Three,0,1948,\N,60,"Action,Adventure,Crime",Audrey Long,1922,2014,actress,"tt0039211,tt0037970,tt0037130,tt0039313",26
tt0040488,2.0,nm0722690,movie,Jiggs and Maggie in Court,0.0,\N,66.0,movie,Jiggs and Maggie in Court,Jiggs and Maggie in Court,0,1948,\N,66,"Action,Comedy,Music",Renie Riano,1899,1971,"actress,soundtrack,archive_footage","tt0058440,tt0042615,tt0039513,tt0041516",49
tt0040500,2.0,nm0571085,movie,Jungle Goddess,0.0,\N,62.0,movie,Jungle Goddess,Jungle Goddess,0,1948,\N,62,"Action,Adventure,Crime",Wanda McKay,1915,1996,"actress,archive_footage","tt0040500,tt0035791,tt0037084,tt0037786",33
tt0040502,1.0,nm0588767,movie,Jungle Patrol,0.0,\N,71.0,movie,Jungle Patrol,Jungle Patrol,0,1948,\N,71,"Action,Drama,Romance",Kristine Miller,1925,2015,"actress,archive_footage","tt0039482,tt0041968,tt0043151,tt0046647",23
tt0040506,3.0,nm0000002,movie,Key Largo,0.0,\N,100.0,movie,Key Largo,Key Largo,0,1948,\N,100,"Action,Crime,Drama",Lauren Bacall,1924,2014,"actress,soundtrack,archive_footage","tt0037382,tt0075213,tt0117057,tt0038355",24
tt0040539,1.0,nm0731376,movie,Lightnin' in the Forest,0.0,\N,58.0,movie,Lightnin' in the Forest,Lightnin' in the Forest,0,1948,\N,58,"Action,Comedy,Crime",Lynne Roberts,1922,1978,"actress,soundtrack,archive_footage","tt0040539,tt0032279,tt0039707,tt0040561",26
tt0040567,3.0,nm0656226,movie,Man-Eater of Kumaon,0.0,\N,79.0,movie,Man-Eater of Kumaon,Man-Eater of Kumaon,0,1948,\N,79,"Action,Adventure,Drama",Joy Page,1924,2008,"actress,soundtrack,archive_footage","tt0034583,tt0036984,tt0042123,tt0040567",24
tt0040676,2.0,nm0171935,movie,Out of the Storm,0.0,\N,61.0,movie,Out of the Storm,Out of the Storm,0,1948,\N,61,"Action,Crime,Drama",Lois Collier,1917,1999,"actress,soundtrack,archive_footage","tt0038777,tt0043546,tt0038073,tt0040118",31
tt0040710,2.0,nm0605685,movie,The Prince of Thieves,0.0,\N,72.0,movie,The Prince of Thieves,The Prince of Thieves,0,1948,\N,72,"Action,Adventure,Drama",Patricia Morison,1915,2018,"actress,soundtrack,archive_footage","tt0036377,tt0038494,tt0035706,tt0036005",33
tt0040731,2.0,nm0605685,movie,The Return of Wildfire,0.0,\N,83.0,movie,The Return of Wildfire,The Return of Wildfire,0,1948,\N,83,"Action,Drama,Romance",Patricia Morison,1915,2018,"actress,soundtrack,archive_footage","tt0036377,tt0038494,tt0035706,tt0036005",33
tt0040740,1.0,nm0526946,movie,Road House,0.0,\N,95.0,movie,Road House,Road House,0,1948,\N,95,"Action,Drama,Film-Noir",Ida Lupino,1918,1995,"actress,director,writer","tt0033717,tt0034828,tt0033802,tt0037990",30
tt0040744,2.0,nm0869084,movie,Rogues' Regiment,0.0,\N,86.0,movie,Rogues' Regiment,Rogues' Regiment,0,1948,\N,86,"Action,Adventure,Mystery",Märta Torén,1926,1957,"actress,soundtrack","tt0040744,tt0046034,tt0046833,tt0040214",22
tt0040761,3.0,nm0161425,movie,Scott of the Antarctic,0.0,\N,111.0,movie,Scott of the Antarctic,Scott of the Antarctic,0,1948,\N,111,"Action,Adventure,Biography",Diana Churchill,1913,1994,"actress,archive_footage","tt0040761,tt0030247,tt0041469,tt0063820",35
tt0040815,2.0,nm0348619,movie,Sofia,0.0,\N,82.0,movie,Sofia,Sofia,0,1948,\N,82,"Action,Drama,Thriller",Sigrid Gurie,1911,1969,"actress,soundtrack,archive_footage","tt0029855,tt0040815,tt0033159,tt0029842",37
tt0040843,4.0,nm0492631,movie,The Street with No Name,0.0,\N,91.0,movie,The Street with No Name,The Street with No Name,0,1948,\N,91,"Action,Crime,Drama",Barbara Lawrence,1930,2013,"actress,soundtrack","tt0040919,tt0048445,tt0050680,tt0041958",18
tt0040862,2.0,nm0431502,movie,Tarzan and the Mermaids,0.0,\N,68.0,movie,Tarzan and the Mermaids,Tarzan and the Mermaids,0,1948,\N,68,"Action,Adventure",Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",31
tt0040867,2.0,nm0829725,movie,Tex Granger: Midnight Rider of the Plains,0.0,\N,270.0,movie,Tex Granger: Midnight Rider of the Plains,Tex Granger: Midnight Rider of the Plains,0,1948,\N,270,"Action,Western",Peggy Stewart,1923,2019,"actress,soundtrack,archive_footage","tt1017451,tt1232200,tt0037961,tt0038838",25
tt0040874,1.0,nm0424318,movie,Third Time Lucky,0.0,\N,90.0,movie,Third Time Lucky,Third Time Lucky,0,1949,\N,90,"Action,Crime,Drama",Glynis Johns,1923,2024,"actress,soundtrack,archive_footage","tt0058331,tt0110955,tt0114924,tt0049096",26
tt0040876,1.0,nm0001805,movie,The Three Musketeers,0.0,\N,125.0,movie,The Three Musketeers,The Three Musketeers,0,1948,\N,125,"Action,Adventure,Drama",Lana Turner,1921,1995,"actress,producer,soundtrack","tt0060645,tt0050839,tt0038854,tt0071988",27
tt0040904,2.0,nm0377839,movie,Triple Threat,0.0,\N,71.0,movie,Triple Threat,Triple Threat,0,1948,\N,71,"Action,Drama,Romance",Gloria Henry,1923,2021,"actress,soundtrack,archive_footage","tt0041100,tt0039228,tt0041582,tt0126630",25
tt0040946,2.0,nm0751149,movie,Wake of the Red Witch,0.0,\N,106,movie,Wake of the Red Witch,Wake of the Red Witch,0,1948,\N,106,"Action,Adventure,Romance",Gail Russell,1924,1961,"actress,soundtrack,archive_footage","tt0037415,tt0039152,tt0039235,tt0040643",24
tt0041087,3.0,nm0115066,movie,Across the Rio Grande,0.0,\N,56,movie,Across the Rio Grande,Across the Rio Grande,0,1949,\N,56,"Action,Drama,Music",Reno Browne,1921,1991,actress,"tt0041087,tt0041448,tt0041808,tt0041782",28
tt0041098,7.0,nm0111702,movie,Africa Screams,0.0,\N,79,movie,Africa Screams,Africa Screams,0,1949,\N,79,"Action,Adventure,Comedy",Hillary Brooke,1914,1999,"actress,archive_footage","tt0049470,tt0037671,tt0038990,tt0041191",35
tt0041100,1.0,nm0377839,movie,Air Hostess,0.0,\N,60,movie,Air Hostess,Air Hostess,0,1949,\N,60,"Action,Adventure,Drama",Gloria Henry,1923,2021,"actress,soundtrack,archive_footage","tt0041100,tt0039228,tt0041582,tt0126630",26
tt0041104,3.0,nm0922505,movie,Alaska Patrol,0.0,\N,65,movie,Alaska Patrol,Alaska Patrol,0,1949,\N,65,"Action,Drama",Helen Westcott,1928,1998,"actress,soundtrack,archive_footage","tt0040076,tt0042531,tt0052520,tt0045469",21
tt0041108,2.0,nm0298175,movie,Alias the Champ,0.0,\N,60,movie,Alias the Champ,Alias the Champ,0,1949,\N,60,"Action,Comedy,Crime",Barbra Fuller,1921,\N,actress,"tt0041108,tt0042543,tt0043091,tt0043024",28
tt0041116,2.0,nm0290190,movie,Amazon Quest,0.0,\N,75,movie,Amazon Quest,Amazon Quest,0,1949,\N,75,"Action,Drama",Carole Mathews,1920,2014,"actress,soundtrack,archive_footage","tt0048682,tt0042357,tt0191833,tt0045075",29
tt0041133,2.0,nm0350374,movie,"Arson, Inc.",0.0,\N,63,movie,"Arson, Inc.","Arson, Inc.",0,1949,\N,63,"Action,Crime,Drama",Anne Gwynne,1918,2003,"actress,soundtrack,archive_footage","tt0036931,tt0037302,tt0039320,tt0041133",31
tt0041149,1.0,nm0000058,movie,Bagdad,0.0,\N,82,movie,Bagdad,Bagdad,0,1949,\N,82,"Action,Adventure,Fantasy",Maureen O'Hara,1920,2015,"actress,soundtrack,archive_footage","tt0045061,tt0039628,tt0055277,tt0033729",29
tt0041156,2.0,nm0551221,movie,Barbary Pirate,0.0,\N,65,movie,Barbary Pirate,Barbary Pirate,0,1949,\N,65,"Action,Adventure",Trudy Marshall,1920,2004,"actress,soundtrack","tt0038492,tt0035777,tt0039906,tt0036998",29
tt0041162,5.0,nm0011037,movie,Batman and Robin,0.0,\N,263,movie,Batman and Robin,Batman and Robin,0,1949,\N,263,"Action,Adventure,Family",Jane Adams,1918,2014,"actress,archive_footage","tt0041162,tt0041439,tt0037793,tt0038387",31
tt0041175,2.0,nm0307750,movie,The Big Cat,0.0,\N,75,movie,The Big Cat,The Big Cat,0,1949,\N,75,"Action,Adventure,Drama",Peggy Ann Garner,1932,1984,"actress,archive_footage","tt0038190,tt0038613,tt0036969,tt0041196",17
tt0041179,4.0,nm0368779,movie,The Big Wheel,0.0,\N,92,movie,The Big Wheel,The Big Wheel,0,1949,\N,92,"Action,Drama,Romance",Mary Hatcher,1929,2018,"actress,soundtrack,archive_footage","tt0039951,tt0041179,tt0041475,tt0044104",20
tt0041191,2.0,nm0017030,movie,Bodyhold,0.0,\N,63,movie,Bodyhold,Bodyhold,0,1949,\N,63,"Action,Crime,Drama",Lola Albright,1924,2017,"actress,soundtrack,archive_footage","tt0051301,tt0060636,tt0041191,tt0042234",25
tt0041212,2.0,nm0164133,movie,Bruce Gentry,0.0,\N,246,movie,Bruce Gentry,Bruce Gentry,0,1949,\N,246,"Action,Adventure,Crime",Judy Clark,1924,2002,"actress,soundtrack","tt0041212,tt0038664,tt0037847,tt0178956",25
tt0041246,2.0,nm0929795,movie,Chinatown at Midnight,0.0,\N,67,movie,Chinatown at Midnight,Chinatown at Midnight,0,1949,\N,67,"Action,Crime,Drama",Jean Willes,1923,1989,"actress,archive_footage","tt0049366,tt0072705,tt0041246,tt0040969",26
tt0041247,2.0,nm0253158,movie,Christopher Columbus,0.0,\N,99,movie,Christopher Columbus,Christopher Columbus,0,1949,\N,99,"Action,Adventure,Biography",Florence Eldridge,1901,1988,actress,"tt0053946,tt0020827,tt0026725,tt0023582",48
tt0041296,5.0,nm0517095,movie,Dick Barton Strikes Back,0.0,\N,73,movie,Dick Barton Strikes Back,Dick Barton Strikes Back,0,1949,\N,73,"Action,Crime,Sci-Fi",Jean Lodge,1927,\N,actress,"tt0044442,tt0046786,tt0041314,tt4453656",22
tt0041363,2.0,nm0141653,movie,The Fighting O'Flynn,0.0,\N,94,movie,The Fighting O'Flynn,The Fighting O'Flynn,0,1949,\N,94,"Action,Adventure,Romance",Helena Carter,1920,2000,"actress,archive_footage","tt0041363,tt0045917,tt0044670,tt0039847",29
tt0041480,5.0,nm0859183,movie,Home in San Antone,0.0,\N,62,movie,Home in San Antone,Home in San Antone,0,1949,\N,62,"Action,Comedy,Music",Lyn Thomas,1929,2004,actress,"tt0042251,tt0052228,tt0052544,tt0043071",20
tt0041494,4.0,nm0082511,movie,I Cheated the Law,0.0,\N,69,movie,I Cheated the Law,I Cheated the Law,0,1949,\N,69,"Action,Crime,Drama",Barbara Billingsley,1915,2010,"actress,soundtrack,archive_footage","tt0080339,tt0050032,tt0077053,tt0088478",34
tt0041502,2.0,nm0869084,movie,Illegal Entry,0.0,\N,84,movie,Illegal Entry,Illegal Entry,0,1949,\N,84,"Action,Crime,Drama",Märta Torén,1926,1957,"actress,soundtrack","tt0040744,tt0046034,tt0046833,tt0040214",23
tt0041525,3.0,nm0461618,movie,Joe Palooka in The Counterpunch,0.0,\N,74,movie,Joe Palooka in the Counterpunch,Joe Palooka in The Counterpunch,0,1949,\N,74,"Action,Comedy,Crime",Elyse Knox,1917,2012,"actress,soundtrack,archive_footage","tt0040460,tt0037448,tt0034183,tt0035455",32
tt0041540,2.0,nm0561755,movie,Kazan,0.0,\N,65,movie,Kazan,Kazan,0,1949,\N,65,"Action,Drama,Western",Lois Maxwell,1927,2007,"actress,archive_footage","tt0059800,tt0055928,tt0066995,tt0062512",22
tt0041547,2.0,nm0164883,movie,King of the Rocket Men,0.0,\N,167,movie,King of the Rocket Men,King of the Rocket Men,0,1949,\N,167,"Action,Adventure,Crime",Mae Clarke,1910,1992,"actress,soundtrack,archive_footage","tt0021884,tt0022550,tt0041547,tt0040269",39
tt0041560,8.0,nm0464965,movie,Konstantin Zaslonov,0.0,\N,77,movie,The Secret Brigade,Konstantin Zaslonov,0,1949,\N,77,"Action,Biography,Drama",Inna Kondrateva,1924,1985,actress,"tt0167896,tt0048027,tt0324401,tt0041560",25
tt0041582,1.0,nm0377839,movie,Law of the Barbary Coast,0.0,\N,65,movie,Law of the Barbary Coast,Law of the Barbary Coast,0,1949,\N,65,"Action,Adventure,Crime",Gloria Henry,1923,2021,"actress,soundtrack,archive_footage","tt0041100,tt0039228,tt0041582,tt0126630",26
tt0041602,2.0,nm0217332,movie,The Lost Tribe,0.0,\N,72,movie,The Lost Tribe,The Lost Tribe,0,1949,\N,72,"Action,Adventure,Crime",Myrna Dell,1924,2011,"actress,soundtrack,archive_footage","tt0038518,tt0042490,tt0038782,tt0174172",25
tt0041656,2.0,nm0096458,movie,Mississippi Rhythm,0.0,\N,68,movie,Mississippi Rhythm,Mississippi Rhythm,0,1949,\N,68,"Action,Music",Veda Ann Borg,1915,1973,"actress,soundtrack,archive_footage","tt0037913,tt0029080,tt0039169,tt0053580",34
tt0041670,2.0,nm0421922,movie,The Mutineers,0.0,\N,60,movie,The Mutineers,The Mutineers,0,1949,\N,60,"Action,Adventure,Crime",Adele Jergens,1917,2002,"actress,soundtrack,archive_footage","tt0042206,tt0041571,tt0178991,tt0042960",32
