tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0170858,1.0,nm0605851,movie,Ève et le serpent,0.0,\N,95,movie,Ève et le serpent,Ève et le serpent,0,1949,\N,95,Comedy,Gaby Morlay,1893,1964,"actress,producer,soundtrack","tt0041414,tt0194060,tt0154139,tt0162038",56
tt0170859,3.0,nm0635588,movie,Émile l'Africain,0.0,\N,85,movie,Emile the African,Émile l'Africain,0,1948,\N,85,Comedy,Noëlle Norman,1921,1985,"actress,soundtrack","tt0193811,tt0048298,tt0156467,tt0218361",27
tt0171140,3.0,nm0446532,movie,The Butler's Dilemma,0.0,\N,83,movie,The Butler's Dilemma,The Butler's Dilemma,0,1943,\N,83,Comedy,Judy Kelly,1913,1991,"actress,soundtrack,archive_footage","tt0031731,tt0032872,tt0026196,tt7160572",30
tt0171186,2.0,nm0017364,movie,Coeur de coq,0.0,\N,75,movie,Coeur de coq,Coeur de coq,0,1946,\N,75,Comedy,Gisèle Alcée,1921,1983,actress,"tt0171186,tt0196021,tt0197887,tt0122107",25
tt0171254,2.0,nm0126564,movie,Díszmagyar,0.0,\N,91,movie,Díszmagyar,Díszmagyar,0,1949,\N,91,Comedy,Zsuzsa Bánki,1921,1998,"actress,soundtrack,archive_footage","tt1147697,tt0172531,tt0849411,tt4671852",28
tt0171360,4.0,nm0575034,movie,Happidrome,0.0,\N,87,movie,Happidrome,Happidrome,0,1943,\N,87,Comedy,Bunty Meadows,1914,1983,actress,"tt0037788,tt0221674,tt0176162,tt0171360",29
tt0171407,1.0,nm0914080,movie,It's in the Bag,0.0,\N,80,movie,It's in the Bag,It's in the Bag,0,1944,\N,80,Comedy,Elsie Waters,1893,1990,"actress,writer,soundtrack","tt0034782,tt0171407,tt0033658,tt0152128",51
tt0171507,3.0,nm0213831,movie,A Man's Affair,0.0,\N,62,movie,A Man's Affair,A Man's Affair,0,1949,\N,62,Comedy,Diana Decker,1925,2019,"actress,soundtrack","tt0056193,tt0046754,tt5188474,tt0041669",24
tt0171769,3.0,nm0850657,movie,Somewhere in Civvies,0.0,\N,87,movie,Somewhere in Civvies,Somewhere in Civvies,0,1943,\N,87,Comedy,Suzette Tarri,1881,1955,"actress,archive_footage","tt0171769,tt0480300,tt0402567",62
tt0171866,1.0,nm0720927,movie,Up with the Lark,0.0,\N,83,movie,Up with the Lark,Up with the Lark,0,1943,\N,83,Comedy,Ethel Revnell,1896,1978,"actress,soundtrack","tt0034491,tt0171866,tt0030121,tt0033068",47
tt0171918,3.0,nm0512058,movie,When We Are Married,0.0,\N,98,movie,When We Are Married,When We Are Married,0,1943,\N,98,Comedy,Olga Lindo,1899,1968,actress,"tt0031976,tt0037380,tt0053242,tt1148713",44
tt0173119,2.0,nm0805737,movie,Reka caruje,0.0,\N,96,movie,A River Performs Magic,Reka caruje,0,1946,\N,96,"Comedy,Fantasy",Ruzena Slemrová,1886,1962,"actress,archive_footage","tt0151891,tt0166168,tt1085465,tt1085453",60
tt0173378,3.0,nm0475573,movie,Týden v tichém dome,0.0,\N,91,movie,A Week in the Quiet House,Týden v tichém dome,0,1947,\N,91,Comedy,Jarmila Kurandová,1890,1978,actress,"tt0191383,tt0173378,tt0173023,tt1464798",57
tt0174157,2.0,nm0549773,movie,El rebelde (Romance de antaño),0.0,\N,112,movie,The Rebel,El rebelde (Romance de antaño),0,1943,\N,112,"Comedy,Drama,Musical",María Elena Marqués,1926,2008,"actress,miscellaneous,soundtrack","tt0037981,tt0174157,tt0218358,tt0055337",17
tt0174569,3.0,nm0432398,movie,Cup-Tie Honeymoon,0.0,\N,93,movie,Cup-Tie Honeymoon,Cup-Tie Honeymoon,0,1948,\N,93,Comedy,Betty Jumel,1901,1990,"actress,soundtrack","tt0174569,tt0221674,tt0150301,tt4831290",47
tt0174866,2.0,nm0111702,movie,Let's Live Again,0.0,\N,67,movie,Let's Live Again,Let's Live Again,0,1948,\N,67,"Comedy,Fantasy",Hillary Brooke,1914,1999,"actress,archive_footage","tt0049470,tt0037671,tt0038990,tt0041191",34
tt0174914,2.0,nm0311013,movie,Melody in the Dark,0.0,\N,68,movie,Melody in the Dark,Melody in the Dark,0,1949,\N,68,"Comedy,Horror,Musical",Eunice Gayson,1928,2018,"actress,archive_footage","tt0055928,tt0057076,tt0174914,tt0178645",21
tt0174919,2.0,nm0204232,movie,Merry-Go-Round,0.0,\N,53,movie,Merry-Go-Round,Merry-Go-Round,0,1948,\N,53,Comedy,Beryl Davis,1924,2011,"actress,soundtrack,archive_footage","tt0038701,tt0174919,tt0043224,tt1773478",24
tt0175173,1.0,nm0015166,movie,A Sister to Assist 'Er,0.0,\N,59,movie,A Sister to Assist 'Er,A Sister to Assist 'Er,0,1948,\N,59,Comedy,Muriel Aked,1883,1955,actress,"tt0036112,tt0024848,tt0175173,tt0038250",65
tt0175191,2.0,nm0898687,movie,Song of Idaho,0.0,\N,69,movie,Song of Idaho,Song of Idaho,0,1948,\N,69,"Action,Comedy,Drama",June Vincent,1920,2008,"actress,soundtrack,archive_footage","tt0038360,tt0040779,tt0036692,tt0040254",28
tt0175192,3.0,nm0782767,movie,Soudný den,0.0,\N,\N,movie,Judgement Day,Soudný den,0,1949,\N,\N,Comedy,Jirina Sejbalová,1905,1981,"actress,soundtrack,archive_footage","tt0173297,tt0188186,tt0262934,tt0051170",44
tt0175280,1.0,nm0813247,movie,Une grande fille toute simple,0.0,\N,100,movie,Just a Big Simple Girl,Une grande fille toute simple,0,1948,\N,100,Comedy,Madeleine Sologne,1912,1995,"actress,archive_footage","tt0036566,tt0289321,tt0206390,tt0203436",36
tt0175327,4.0,nm0213831,movie,When You Come Home,0.0,\N,98,movie,When You Come Home,When You Come Home,0,1947,\N,98,Comedy,Diana Decker,1925,2019,"actress,soundtrack","tt0056193,tt0046754,tt5188474,tt0041669",22
tt0175427,2.0,nm0499464,movie,Adolescencia,0.0,\N,86,movie,Adolescencia,Adolescencia,0,1942,\N,86,Comedy,Mirtha Legrand,1927,\N,"actress,soundtrack,archive_footage","tt0184810,tt2263693,tt0199416,tt0044564",15
tt0175458,2.0,nm0948238,movie,Bach en correctionnelle,0.0,\N,109,movie,Bach en correctionnelle,Bach en correctionnelle,0,1940,\N,109,Comedy,Yvonne Yma,1887,1959,actress,"tt0288908,tt0035039,tt0193748,tt0030671",53
tt0175467,2.0,nm0280979,movie,El barco sale a las diez,0.0,\N,90,movie,El barco sale a las diez,El barco sale a las diez,0,1948,\N,90,"Comedy,Mystery",Golde Flami,1918,2007,"actress,archive_footage","tt0238428,tt0292872,tt0273368,tt0185878",30
tt0175503,2.0,nm0350763,movie,Le briseur de chaînes,0.0,\N,117,movie,Le briseur de chaînes,Le briseur de chaînes,0,1941,\N,117,Comedy,Marcelle Géniat,1881,1959,"actress,archive_footage","tt0029826,tt0026760,tt0175503,tt0044883",60
tt0175734,2.0,nm0745025,movie,La hija del ministro,0.0,\N,77,movie,Daughter of the Minister,La hija del ministro,0,1943,\N,77,Comedy,Silvana Roth,1924,2010,"actress,archive_footage","tt0175437,tt0193143,tt0123168,tt0178758",19
tt0175892,4.0,nm0600332,movie,Los martes orquídeas,0.0,\N,84,movie,"On Tuesdays, Orchids",Los martes orquídeas,0,1941,\N,84,Comedy,Nuri Montsé,1917,1971,actress,"tt0197551,tt0191184,tt0175912,tt0035517",24
tt0175899,1.0,nm0290539,movie,Medio millón por una mujer,0.0,\N,91,movie,Medio millón por una mujer,Medio millón por una mujer,0,1940,\N,91,Comedy,Eva Franco,1906,1999,"actress,camera_department","tt0182035,tt0087812,tt0175899,tt0301193",34
tt0175903,3.0,nm0600332,movie,El mejor papá del mundo,0.0,\N,77,movie,The Best Father in the World,El mejor papá del mundo,0,1941,\N,77,"Comedy,Drama",Nuri Montsé,1917,1971,actress,"tt0197551,tt0191184,tt0175912,tt0035517",24
tt0175905,2.0,nm0891045,movie,Melody Club,0.0,\N,67,movie,Melody Club,Melody Club,0,1949,\N,67,"Comedy,Crime,Musical",Gwyneth Vaughan,1924,2009,"actress,soundtrack","tt0175905,tt0040186,tt0041626,tt0172186",25
tt0175912,2.0,nm0499464,movie,Mi novia es un fantasma,0.0,\N,75,movie,Mi novia es un fantasma,Mi novia es un fantasma,0,1944,\N,75,"Comedy,Musical,Mystery",Mirtha Legrand,1927,\N,"actress,soundtrack,archive_footage","tt0184810,tt2263693,tt0199416,tt0044564",17
tt0175955,2.0,nm0560547,movie,Nezbedný bakalár,0.0,\N,96,movie,Nezbedný bakalár,Nezbedný bakalár,0,1946,\N,96,Comedy,Vlasta Matulová,1918,1989,"actress,soundtrack,archive_footage","tt0232113,tt0256932,tt0174476,tt0247239",28
tt0176017,2.0,nm0897087,movie,Persona honrada se necesita,0.0,\N,77,movie,Honest Person Needed,Persona honrada se necesita,0,1941,\N,77,Comedy,Alicia Vignoli,1911,2005,"actress,archive_footage","tt0024642,tt0194790,tt0318339,tt0178289",30
tt0176022,1.0,nm0604217,movie,El pijama de Adán,0.0,\N,\N,movie,El pijama de Adán,El pijama de Adán,0,1942,\N,\N,Comedy,Zully Moreno,1920,1999,"actress,archive_footage","tt0038436,tt0178772,tt0042775,tt0047823",22
tt0176123,4.0,nm0709699,movie,School for Randle,0.0,\N,89,movie,School for Randle,School for Randle,0,1949,\N,89,Comedy,Terry Randall,1914,2015,actress,"tt0176123,tt0989125,tt4307360,tt4437056",35
tt0176149,3.0,nm0029792,movie,Skimpy in the Navy,0.0,\N,84,movie,Skimpy in the Navy,Skimpy in the Navy,0,1949,\N,84,Comedy,Avril Angers,1918,2005,"actress,archive_sound","tt0060395,tt0053759,tt0421301,tt0068040",31
tt0176162,2.0,nm0642697,movie,Somewhere in Politics,0.0,\N,108,movie,Somewhere in Politics,Somewhere in Politics,0,1948,\N,108,Comedy,Tessie O'Shea,1913,1995,"actress,soundtrack,archive_footage","tt0066817,tt0060921,tt0050961,tt0065275",35
tt0176321,4.0,nm0703237,movie,What a Carry On!,0.0,\N,94,movie,What a Carry On!,What a Carry On!,0,1949,\N,94,Comedy,Shirley Quentin,1925,2018,actress,"tt0041695,tt0177287,tt0176186,tt0176321",24
tt0176334,2.0,nm0176779,movie,You Can't Fool an Irishman,0.0,\N,67,movie,You Can't Fool an Irishman,You Can't Fool an Irishman,0,1949,\N,67,Comedy,Shirl Conway,1916,2007,actress,"tt0055694,tt0041455,tt0053534,tt0176334",33
tt0176665,5.0,nm0535757,movie,Dos tenorios de barrio,0.0,\N,86,movie,Dos tenorios de barrio,Dos tenorios de barrio,0,1949,\N,86,"Comedy,Romance",Delia Magaña,1906,1996,"actress,music_department,archive_footage","tt0271428,tt0353287,tt0243964,tt0271839",43
tt0176688,2.0,nm0033607,movie,O Ébrio,0.0,\N,107,movie,O Ébrio,O Ébrio,0,1946,\N,107,"Comedy,Drama,Musical",Alice Archambeau,1916,\N,actress,"tt0176688,tt0180619,tt0809441",30
tt0177221,3.0,nm0464720,movie,"Shumi, gorodok",0.0,\N,72,movie,"Shumi, gorodok","Shumi, gorodok",0,1940,\N,72,"Comedy,Musical",Anna Komolova,1911,2001,actress,"tt0050987,tt0177221,tt0053136,tt3054200",29
tt0177417,3.0,nm0954535,movie,Zolnierz królowej Madagaskaru,0.0,\N,\N,movie,Zolnierz królowej Madagaskaru,Zolnierz królowej Madagaskaru,0,1940,\N,\N,"Comedy,Romance",Lena Zelichowska,1910,1958,actress,"tt0027333,tt0024636,tt0426143,tt0030825",30
tt0177596,2.0,nm0116558,movie,Les cadets de l'océan,0.0,\N,92,movie,Les cadets de l'océan,Les cadets de l'océan,0,1945,\N,92,Comedy,Blanchette Brunoy,1915,2005,"actress,archive_footage","tt0195902,tt0029957,tt0035951,tt0046184",30
tt0177633,1.0,nm0112108,movie,Cigarette Girl,0.0,\N,67,movie,Cigarette Girl,Cigarette Girl,0,1947,\N,67,"Comedy,Music,Romance",Leslie Brooks,1922,2011,"actress,soundtrack,archive_footage","tt0038722,tt0177633,tt0038649,tt0035583",25
tt0177912,1.0,nm0001916,movie,Madame Sans-Gêne,0.0,\N,100,movie,Madame Sans-Gêne,Madame Sans-Gêne,0,1941,\N,100,"Comedy,Drama,History",Arletty,1898,1992,"actress,soundtrack,archive_footage","tt0037674,tt0056197,tt0030252,tt0035521",43
tt0177920,2.0,nm0403624,movie,Meet the Navy,0.0,\N,79,movie,Meet the Navy,Meet the Navy,0,1946,\N,79,"Comedy,Musical,War",Margaret Hurst,1916,1994,actress,tt0177920,30
tt0178236,2.0,nm0528226,movie,Amor último modelo,0.0,\N,75,movie,"Love, Latest Model",Amor último modelo,0,1942,\N,75,Comedy,Ana María Lynch,1918,1976,actress,"tt0186473,tt0194769,tt0219266,tt0048721",24
tt0178258,2.0,nm0604217,movie,Bajó un ángel del cielo,0.0,\N,80,movie,An Angel Came Down from Heaven,Bajó un ángel del cielo,0,1942,\N,80,Comedy,Zully Moreno,1920,1999,"actress,archive_footage","tt0038436,tt0178772,tt0042775,tt0047823",22
tt0178294,2.0,nm0742074,movie,Capitán Veneno,0.0,\N,90,movie,Capitán Veneno,Capitán Veneno,0,1943,\N,90,"Comedy,Drama",Rosa Rosen,1918,2004,"actress,cinematographer","tt0372079,tt0028906,tt4835286,tt0197707",25
tt0178299,1.0,nm0551081,movie,Carmen,0.0,\N,96,movie,Carmen,Carmen,0,1943,\N,96,"Comedy,Musical,Romance",Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",40
tt0178302,2.0,nm0102569,movie,La casa de los millones,0.0,\N,93,movie,La casa de los millones,La casa de los millones,0,1942,\N,93,Comedy,Olinda Bozán,1894,1977,actress,"tt0191794,tt0180828,tt0026161,tt0180829",48
tt0178307,1.0,nm0551081,movie,Casamiento en Buenos Aires,0.0,\N,87,movie,Marriage in Buenos Aires,Casamiento en Buenos Aires,0,1940,\N,87,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",37
tt0178314,1.0,nm0551081,movie,Los celos de Cándida,0.0,\N,93,movie,Los celos de Cándida,Los celos de Cándida,0,1940,\N,93,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",37
tt0178363,1.0,nm0551081,movie,"Cándida, la mujer del año",0.0,\N,73,movie,"Candida, Woman of the Year","Cándida, la mujer del año",0,1943,\N,73,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",40
tt0178368,2.0,nm0102569,movie,La danza de la fortuna,0.0,\N,86,movie,The Dance of Fortune,La danza de la fortuna,0,1944,\N,86,"Comedy,Musical",Olinda Bozán,1894,1977,actress,"tt0191794,tt0180828,tt0026161,tt0180829",50
tt0178374,3.0,nm0885506,movie,Deux amours,0.0,\N,90,movie,Two Loves,Deux amours,0,1949,\N,90,Comedy,Simone Valère,1921,2010,"actress,producer,soundtrack","tt0045295,tt0042235,tt0068226,tt0041160",28
tt0178383,2.0,nm0580658,movie,Don Juan Tenorio,0.0,\N,106,movie,Don Juan Tenorio,Don Juan Tenorio,0,1949,\N,106,Comedy,Tita Merello,1904,2002,"actress,writer,soundtrack","tt0180721,tt0038414,tt0186828,tt0043679",45
tt0178386,3.0,nm0057606,movie,Los dos rivales,0.0,\N,96,movie,The Two Rivals,Los dos rivales,0,1944,\N,96,"Comedy,Drama,Musical",Alicia Barrié,1915,2002,actress,"tt0194790,tt0197998,tt0178995,tt0178386",29
tt0178387,1.0,nm0017250,movie,Dos ángeles y un pecador,0.0,\N,85,movie,Two Angels and a Sinner,Dos ángeles y un pecador,0,1945,\N,85,"Comedy,Fantasy",Adriana Alcock,1924,2011,actress,"tt0264238,tt0227898,tt0277499,tt0224966",21
tt0178399,1.0,nm0482840,movie,Eclipse de sol,0.0,\N,84,movie,Eclipse of the Sun,Eclipse de sol,0,1943,\N,84,Comedy,Libertad Lamarque,1908,2000,"actress,writer,soundtrack","tt0039434,tt0024642,tt0246898,tt0250507",35
tt0178405,1.0,nm0482840,movie,En el viejo Buenos Aires,0.0,\N,90,movie,En el viejo Buenos Aires,En el viejo Buenos Aires,0,1942,\N,90,"Comedy,Musical",Libertad Lamarque,1908,2000,"actress,writer,soundtrack","tt0039434,tt0024642,tt0246898,tt0250507",34
tt0178522,1.0,nm0159976,movie,La gran tentación,0.0,\N,100,movie,La gran tentación,La gran tentación,0,1948,\N,100,Comedy,Elisa Galvé,1922,2000,actress,"tt0121559,tt0201295,tt0336131,tt0045362",26
tt0178561,1.0,nm0551081,movie,Hay que educar a Niní,0.0,\N,95,movie,Hay que educar a Niní,Hay que educar a Niní,0,1940,\N,95,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",37
tt0178661,2.0,nm0173085,movie,Juan Globo,0.0,\N,116,movie,Juan Globo,Juan Globo,0,1949,\N,116,"Comedy,Drama",Elina Colomer,1922,1987,"actress,archive_footage","tt0137437,tt0200877,tt0178269,tt0041852",27
tt0178723,1.0,nm0802065,movie,Luisito,0.0,\N,88,movie,Luisito,Luisito,0,1943,\N,88,Comedy,Paulina Singerman,1911,1984,actress,"tt0186912,tt0197593,tt0312260,tt0184784",32
tt0178724,1.0,nm0551081,movie,Luna de miel en Río,0.0,\N,86,movie,Luna de miel en Río,Luna de miel en Río,0,1940,\N,86,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",37
tt0178728,1.0,nm0551081,movie,Madame Sans-Gêne,0.0,\N,90,movie,Madame Sans-Gêne,Madame Sans-Gêne,0,1945,\N,90,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",42
tt0178731,4.0,nm0656526,movie,La maison des sept jeunes filles,0.0,\N,100,movie,La maison des sept jeunes filles,La maison des sept jeunes filles,0,1942,\N,100,Comedy,Jacqueline Pagnol,1920,2016,"actress,archive_footage","tt0037936,tt0044883,tt0039179,tt0190959",22
tt0178754,1.0,nm0551081,movie,La mentirosa,0.0,\N,85,movie,The Little Liar,La mentirosa,0,1942,\N,85,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",39
tt0178764,2.0,nm0088303,movie,Mon amour est près de toi,0.0,\N,89,movie,Mon amour est près de toi,Mon amour est près de toi,0,1943,\N,89,Comedy,Annie France,1915,2012,"actress,archive_footage","tt0151635,tt0192326,tt0160634,tt0194975",28
tt0178767,1.0,nm0551081,movie,Mosquita muerta,0.0,\N,100,movie,Mosquita muerta,Mosquita muerta,0,1946,\N,100,"Comedy,Musical",Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",43
tt0178774,1.0,nm0551081,movie,Una mujer sin cabeza,0.0,\N,90,movie,The Headless Woman,Una mujer sin cabeza,0,1947,\N,90,"Comedy,Horror",Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",44
tt0178775,1.0,nm0551081,movie,Mujeres que bailan,0.0,\N,110,movie,Mujeres que bailan,Mujeres que bailan,0,1949,\N,110,"Comedy,Musical",Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",46
tt0178785,2.0,nm0524425,movie,Napoleón,0.0,\N,105,movie,Napoleón,Napoleón,0,1941,\N,105,Comedy,Elena Lucena,1914,2015,"actress,archive_footage","tt1576382,tt0197998,tt0123010,tt0189035",27
tt0178787,1.0,nm0551081,movie,Navidad de los pobres,0.0,\N,71,movie,The Poor People's Christmas,Navidad de los pobres,0,1947,\N,71,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",44
tt0178793,1.0,nm0024068,movie,Una noche en el Ta-Ba-Rín,0.0,\N,107,movie,Una noche en el Ta-Ba-Rín,Una noche en el Ta-Ba-Rín,0,1949,\N,107,Comedy,Blanquita Amaro,1923,2007,"actress,soundtrack,archive_footage","tt0219570,tt0218957,tt0043438,tt0180584",26
tt0178805,1.0,nm0551081,movie,Orquesta de señoritas,0.0,\N,88,movie,Girls Orchestra,Orquesta de señoritas,0,1941,\N,88,"Comedy,Musical",Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",38
tt0178827,3.0,nm0496533,movie,Peluquería de señoras,0.0,\N,86,movie,Beauty Parlor,Peluquería de señoras,0,1941,\N,86,Comedy,Amanda Ledesma,1911,2000,actress,"tt0195439,tt0199760,tt0194790,tt0218614",30
tt0178839,1.0,nm0551081,movie,Porteña de corazón,0.0,\N,83,movie,Porteña de corazón,Porteña de corazón,0,1948,\N,83,"Comedy,Musical",Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",45
tt0178871,1.0,nm0482840,movie,Romance musical,0.0,\N,92,movie,Romance musical,Romance musical,0,1947,\N,92,"Comedy,Musical,Romance",Libertad Lamarque,1908,2000,"actress,writer,soundtrack","tt0039434,tt0024642,tt0246898,tt0250507",39
tt0178875,1.0,nm0551081,movie,Santa Cándida,0.0,\N,90,movie,Santa Cándida,Santa Cándida,0,1945,\N,90,Comedy,Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",42
tt0178901,3.0,nm0696163,movie,Le soleil a toujours raison,0.0,\N,88,movie,Le soleil a toujours raison,Le soleil a toujours raison,0,1943,\N,88,"Comedy,Drama",Micheline Presle,1922,2024,"actress,soundtrack,archive_footage","tt0056093,tt0042005,tt0035853,tt0090706",21
tt0178908,4.0,nm0317712,movie,Soñar no cuesta nada,0.0,\N,85,movie,"Dream, It Costs Nothing",Soñar no cuesta nada,0,1941,\N,85,Comedy,Maruja Gil Quesada,1907,1977,actress,"tt0153331,tt0185288,tt0183807,tt0177600",34
tt0178918,2.0,nm1470281,movie,Su primer baile,0.0,\N,92,movie,Her First Ball,Su primer baile,0,1942,\N,92,Comedy,María Duval,1926,2022,actress,"tt0175914,tt0039814,tt0184401,tt0319146",16
tt0178919,2.0,nm0528226,movie,La suerte llama tres veces,0.0,\N,80,movie,Jack Called Three Times,La suerte llama tres veces,0,1943,\N,80,Comedy,Ana María Lynch,1918,1976,actress,"tt0186473,tt0194769,tt0219266,tt0048721",25
tt0178956,1.0,nm0692156,movie,Two Blondes and a Redhead,0.0,\N,70,movie,Two Blondes and a Redhead,Two Blondes and a Redhead,0,1947,\N,70,"Comedy,Music",Jean Porter,1922,2018,"actress,miscellaneous,soundtrack","tt0043435,tt0038352,tt0039571,tt0036602",25
tt0178967,2.0,nm0036204,movie,Una vez en la vida,0.0,\N,75,movie,Once in a Lifetime,Una vez en la vida,0,1941,\N,75,"Comedy,Drama",Ana Arneodo,1898,1977,actress,"tt0315233,tt0184958,tt0194732,tt0175892",43
tt0178995,1.0,nm0551081,movie,Yo quiero ser bataclana,0.0,\N,80,movie,I Want to Be a Chorus Girl,Yo quiero ser bataclana,0,1941,\N,80,"Comedy,Musical",Niní Marshall,1903,1996,"actress,writer,costume_designer","tt0178728,tt0178362,tt0178314,tt0178310",38
tt0179067,5.0,nm0814360,movie,Akasya palas,0.0,\N,\N,movie,Akasya palas,Akasya palas,0,1940,\N,\N,Comedy,Cahide Sonku,1916,1981,"actress,producer,director","tt0318159,tt0311121,tt0321411,tt0179226",24
tt0179075,3.0,nm0258594,movie,"Amours, délices et orgues",0.0,\N,97,movie,"Amours, délices et orgues","Amours, délices et orgues",0,1947,\N,97,"Comedy,Romance",Catherine Erard,1928,2009,actress,"tt0140935,tt0179075,tt0044165,tt0156438",19
tt0179084,2.0,nm0813247,movie,L'appel du bled,0.0,\N,90,movie,L'appel du bled,L'appel du bled,0,1942,\N,90,"Comedy,Drama",Madeleine Sologne,1912,1995,"actress,archive_footage","tt0036566,tt0289321,tt0206390,tt0203436",30
tt0179085,3.0,nm0697512,movie,Après l'orage,0.0,\N,90,movie,Après l'orage,Après l'orage,0,1943,\N,90,"Comedy,Drama",Suzy Prim,1896,1991,"actress,producer,writer","tt0188468,tt0197243,tt0027951,tt0155345",47
tt0179087,2.0,nm0196816,movie,Arlette et l'amour,0.0,\N,104,movie,Arlette et l'amour,Arlette et l'amour,0,1943,\N,104,"Comedy,Romance",Josette Day,1914,1978,"actress,soundtrack,archive_footage","tt0038348,tt0026660,tt0179087,tt0033603",29
tt0179092,1.0,nm0201638,movie,Au petit bonheur,0.0,\N,105,movie,Happy Go Lucky,Au petit bonheur,0,1946,\N,105,Comedy,Danielle Darrieux,1917,2017,"actress,music_department,soundtrack","tt0283832,tt0044314,tt0027951,tt0062873",29
tt0179096,1.0,nm0592109,movie,L'aventure commence demain,0.0,\N,101,movie,Adventure Starts Tomorrow,L'aventure commence demain,0,1948,\N,101,"Comedy,Drama",Isa Miranda,1905,1982,"actress,soundtrack,archive_footage","tt0040137,tt0063599,tt0031445,tt0035021",43
tt0179545,2.0,nm0159976,movie,Yo quiero morir contigo,0.0,\N,92,movie,I Want to Die with You,Yo quiero morir contigo,0,1941,\N,92,Comedy,Elisa Galvé,1922,2000,actress,"tt0121559,tt0201295,tt0336131,tt0045362",19
tt0179629,1.0,nm0306497,movie,La abuelita,0.0,\N,94,movie,La abuelita,La abuelita,0,1942,\N,94,"Comedy,Drama",Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",50
tt0179664,2.0,nm0306497,movie,El baisano Jalil,0.0,\N,95,movie,El baisano Jalil,El baisano Jalil,0,1942,\N,95,"Comedy,Drama",Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",50
tt0179667,2.0,nm0306497,movie,El barchante Neguib,0.0,\N,90,movie,El barchante Neguib,El barchante Neguib,0,1946,\N,90,"Comedy,Drama",Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",54
tt0179700,1.0,nm0306497,movie,Caminito alegre,0.0,\N,\N,movie,Caminito alegre,Caminito alegre,0,1944,\N,\N,"Comedy,Drama",Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",52
tt0179733,1.0,nm0306497,movie,Como yo te quería,0.0,\N,90,movie,Como yo te quería,Como yo te quería,0,1945,\N,90,"Comedy,Drama",Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",53
tt0179764,1.0,nm0306497,movie,El diablo no es tan diablo,0.0,\N,\N,movie,El diablo no es tan diablo,El diablo no es tan diablo,0,1949,\N,\N,"Comedy,Fantasy",Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",57
tt0179778,2.0,nm0306497,movie,Dos mexicanos en Sevilla,0.0,\N,\N,movie,Dos mexicanos en Sevilla,Dos mexicanos en Sevilla,0,1942,\N,\N,"Comedy,Drama",Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",50
tt0179779,2.0,nm0306497,movie,Dos pesos dejada,0.0,\N,100,movie,Dos pesos dejada,Dos pesos dejada,0,1949,\N,100,"Comedy,Drama",Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",57
tt0179962,2.0,nm0306497,movie,Mamá Inés,0.0,\N,100,movie,Mamá Inés,Mamá Inés,0,1946,\N,100,Comedy,Sara García,1892,1980,"actress,archive_footage","tt0048708,tt0039047,tt0031780,tt0180336",54
